_id,RSS,Region,Nom_etablissement,Nom_installation,No_permis_installation,Nombre_de_civieres_fonctionnelles,Nombre_de_civieres_occupees,Nombre_de_patients_sur_civiere_plus_de_24_heures,Nombre_de_patients_sur_civiere_plus_de_48_heures,Nombre_total_de_patients_presents_a_lurgence,Nombre_total_de_patients_en_attente_de_PEC,DMS_sur_civiere,DMS_ambulatoire,DMS_sur_civiere_horaire,DMS_ambulatoire_horaire,Heure_de_l'extraction_(image),Mise_a_jour
1,01,Bas-Saint-Laurent,Total régional,Total régional,,52,28,0,0,76,24,10.0046728971962,3.6648813559322,10:00,3:39,9:00:00,2026-06-10T9:45
2,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CENTRE HOSPITALIER RÉGIONAL DU GRAND-PORTAGE,51218352,9,9,0,0,15,1,8.74,3.74,8:44,3:44,9:00:00,2026-06-10T9:45
3,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL DE MATANE,51218980,7,5,0,0,8,1,7.83,4.13,7:49,4:07,9:00:00,2026-06-10T9:45
4,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CLSC DE POHÉNÉGAMOOK,51219418,3,0,0,0,6,5,16.75,2.8,16:45,2:48,9:00:00,2026-06-10T9:45
5,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL NOTRE-DAME-DE-FATIMA,51221141,7,2,0,0,7,3,8.95,5.47,8:57,5:28,9:00:00,2026-06-10T9:45
6,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL DE NOTRE-DAME-DU-LAC,51221877,5,2,0,0,13,7,10.77,3.16,10:46,3:09,9:00:00,2026-06-10T9:45
7,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL D'AMQUI,51226892,6,2,0,0,4,1,11.76,1.72,11:45,1:43,9:00:00,2026-06-10T9:45
8,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL RÉGIONAL DE RIMOUSKI,51227882,12,7,0,0,17,2,11,3.81,11:00,3:48,9:00:00,2026-06-10T9:45
9,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE TROIS-PISTOLES,51236156,3,1,0,0,6,4,3.34,2.47,3:20,2:28,9:00:00,2026-06-10T9:45
10,02,Saguenay-Lac-Saint-Jean,Total régional,Total régional,,104,76,3,0,133,35,10.4470714285714,3.88016666666666,10:26,3:52,9:00:00,2026-06-10T9:45
11,02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL DE CHICOUTIMI,51218394,41,32,1,0,43,7,11.66,2.89,11:39,2:53,9:00:00,2026-06-10T9:45
12,02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL DE DOLBEAU-MISTASSINI,51219384,10,6,0,0,12,4,10.56,3.69,10:33,3:41,9:00:00,2026-06-10T9:45
13,02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL D'ALMA,51219400,17,9,2,0,17,3,9.02,4.47,9:01,4:28,9:00:00,2026-06-10T9:45
14,02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL DE LA BAIE,51221364,7,7,0,0,18,4,8.85,3.7,8:51,3:42,9:00:00,2026-06-10T9:45
15,02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL ET CENTRE DE RÉADAPTATION DE JONQUIÈRE,51224541,16,12,0,0,25,13,12.28,6.22,12:16,6:13,9:00:00,2026-06-10T9:45
16,02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL ET CENTRE D'HÉBERGEMENT DE ROBERVAL,51228203,13,10,0,0,18,4,7.13,2.74,7:07,2:44,9:00:00,2026-06-10T9:45
17,03,Capitale-Nationale,Total régional,Total régional,,218,218,31,4,347,58,15.0690238095238,3.90331168831168,15:04,3:54,9:00:00,2026-06-10T9:45
18,03,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL DU SAINT-SACREMENT,51217529,22,23,1,0,37,8,12.34,3.58,12:20,3:34,9:00:00,2026-06-10T9:45
19,03,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,L'HÔTEL-DIEU DE QUÉBEC,51217586,15,15,2,0,20,3,12.25,3.12,12:15,3:07,9:00:00,2026-06-10T9:45
20,03,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,CENTRE HOSPITALIER DE L'UNIVERSITÉ LAVAL,51217594,43,43,9,1,57,3,13.64,5.28,13:38,5:16,9:00:00,2026-06-10T9:45
21,03,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL SAINT-FRANÇOIS D'ASSISE,51217602,34,33,2,0,51,10,16.78,5.61,16:46,5:36,9:00:00,2026-06-10T9:45
22,03,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX CHAUVEAU,51225001,5,0,0,0,24,7,3.98,3,3:58,3:00,9:00:00,2026-06-10T9:45
23,03,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINTE-ANNE-DE-BEAUPRÉ,51225357,4,1,0,0,4,0,7.57,3.13,7:34,3:07,9:00:00,2026-06-10T9:45
